article_name,country,region,revision_id,article_quality,population
Milo Đukanović,Montenegro,EUROPE,806529107.0,C,622.0
Janko Vukotić,Montenegro,EUROPE,806640291.0,Start,622.0
Nikola I Petrović-Njegoš,Montenegro,EUROPE,807150426.0,C,622.0
"Michael, Prince of Montenegro",Montenegro,EUROPE,807318922.0,C,622.0
Miodrag Lekić,Montenegro,EUROPE,807445051.0,Start,622.0
Lhatu Wangchuk,Bhutan,ASIA,697511001.0,Stub,0.73
Dorji Namgyal,Bhutan,ASIA,698806662.0,Stub,0.73
Ugyen Tshering,Bhutan,ASIA,698806682.0,Stub,0.73
Choida Jamtsho,Bhutan,ASIA,741782378.0,Stub,0.73
Dupthob,Bhutan,ASIA,741782380.0,Stub,0.73
Wangdi Norbu,Bhutan,ASIA,741782382.0,Stub,0.73
Rinzin Jamtsho,Bhutan,ASIA,741782383.0,Stub,0.73
Jigme Wangchuk,Bhutan,ASIA,741782385.0,Stub,0.73
Karma Rangdol,Bhutan,ASIA,741782387.0,Stub,0.73
Dechen Zangmo,Bhutan,ASIA,741782398.0,Stub,0.73
Nidup Zangpo,Bhutan,ASIA,748030504.0,Stub,0.73
Ugyen Wangdi,Bhutan,ASIA,749399238.0,Stub,0.73
Umze Peljor,Bhutan,ASIA,754407684.0,Start,0.73
Pema Gyamtsho,Bhutan,ASIA,756849986.0,Start,0.73
Yeshey Zimba,Bhutan,ASIA,768218635.0,Stub,0.73
Kinzang Dorji,Bhutan,ASIA,772917662.0,Stub,0.73
Sonam Tobgye,Bhutan,ASIA,777200460.0,Start,0.73
Norbu Wangchuk,Bhutan,ASIA,781564950.0,Stub,0.73
Jigme Palden Dorji,Bhutan,ASIA,782528580.0,Start,0.73
Lhendup Dorji,Bhutan,ASIA,782528666.0,Start,0.73
Jigme Namgyal (Bhutan),Bhutan,ASIA,783302811.0,GA,0.73
Sonam Topgay Dorji,Bhutan,ASIA,783308029.0,GA,0.73
Jigme Zangpo,Bhutan,ASIA,785704263.0,Stub,0.73
Sangay Ngedup,Bhutan,ASIA,785962700.0,Start,0.73
Foreign Minister of Bhutan,Bhutan,ASIA,786306969.0,Stub,0.73
Zangley Dukpa,Bhutan,ASIA,787675042.0,Stub,0.73
Khandu Wangchuk,Bhutan,ASIA,788008384.0,Start,0.73
Dorji Wangdi,Bhutan,ASIA,792716537.0,Stub,0.73
Jigme Thinley,Bhutan,ASIA,795539891.0,C,0.73
Kinga Tshering,Bhutan,ASIA,795567560.0,Stub,0.73
List of Prime Ministers of Bhutan,Bhutan,ASIA,798751323.0,Start,0.73
Tshering Tobgay,Bhutan,ASIA,799245027.0,C,0.73
Ugyen Dorji,Bhutan,ASIA,804744271.0,C,0.73
Political Bureau of the Central Committee of FRELIMO,Mozambique,AFRICA,697742639.0,Stub,31.166
Filipe Samuel Magaia,Mozambique,AFRICA,710489311.0,Stub,31.166
Tobias Joaquim Dai,Mozambique,AFRICA,710684508.0,Stub,31.166
Alberto Chipande,Mozambique,AFRICA,711158503.0,Stub,31.166
Alberto Massavanhane,Mozambique,AFRICA,734427682.0,Start,31.166
Paulo Zucula,Mozambique,AFRICA,754387690.0,Start,31.166
Murade Isaac Murargy,Mozambique,AFRICA,758336873.0,Stub,31.166
Teodato Hunguana,Mozambique,AFRICA,765229567.0,Start,31.166
Josina Machel,Mozambique,AFRICA,777586937.0,B,31.166
Alcinda Abreu,Mozambique,AFRICA,779369365.0,Start,31.166
António Munguambe,Mozambique,AFRICA,779842578.0,Start,31.166
Luísa Diogo,Mozambique,AFRICA,788014324.0,C,31.166
Eduardo Mondlane,Mozambique,AFRICA,789114494.0,C,31.166
Maria Helena Taipo,Mozambique,AFRICA,789815449.0,Start,31.166
Leda Hugo,Mozambique,AFRICA,789816414.0,Start,31.166
Iolanda Cintura,Mozambique,AFRICA,789816542.0,Start,31.166
Lidia Brito,Mozambique,AFRICA,789816635.0,Stub,31.166
Agostinho Mondlane,Mozambique,AFRICA,790010079.0,Stub,31.166
Alcido Nguenha,Mozambique,AFRICA,790010132.0,Stub,31.166
Basilio Muhate,Mozambique,AFRICA,790010137.0,Stub,31.166
Carlos Agostinho do Rosário,Mozambique,AFRICA,790010141.0,Start,31.166
Eduardo Joaquim Mulémbwè,Mozambique,AFRICA,790010148.0,Stub,31.166
Esperança Bias,Mozambique,AFRICA,790010151.0,Stub,31.166
Esperança Machavela,Mozambique,AFRICA,790010154.0,Stub,31.166
First Lady of Mozambique,Mozambique,AFRICA,790010158.0,Stub,31.166
Helder Francisco Malauene,Mozambique,AFRICA,790010163.0,Stub,31.166
Isabel Nkavadeka,Mozambique,AFRICA,790010165.0,Stub,31.166
José Condungua Pacheco,Mozambique,AFRICA,790010168.0,Stub,31.166
José Gabriel Manteigas,Mozambique,AFRICA,790010178.0,Stub,31.166
José Ibraimo Abudo,Mozambique,AFRICA,790010201.0,Stub,31.166
Júlio Eduardo Zamith Carrilho,Mozambique,AFRICA,790010203.0,Stub,31.166
Leonardo Simão,Mozambique,AFRICA,790010205.0,Stub,31.166
Manuel de Araújo,Mozambique,AFRICA,790010206.0,Start,31.166
Maria Angelina Dique Enoque,Mozambique,AFRICA,790010211.0,Stub,31.166
Maria Benvinda Levy,Mozambique,AFRICA,790010214.0,Start,31.166
Mariano de Araújo Matsinhe,Mozambique,AFRICA,790010217.0,Stub,31.166
Munhawa Sousa Salvador,Mozambique,AFRICA,790010219.0,Stub,31.166
Oldemiro Balói,Mozambique,AFRICA,790010222.0,Stub,31.166
Oldemiro Julio Marques Baloi,Mozambique,AFRICA,790010224.0,Stub,31.166
Raul Domingos,Mozambique,AFRICA,790010225.0,Stub,31.166
Salvador Namburete,Mozambique,AFRICA,790010252.0,Stub,31.166
Tomaz Salomão,Mozambique,AFRICA,790010254.0,Stub,31.166
List of heads of state of Mozambique,Mozambique,AFRICA,790361575.0,Start,31.166
Amade Camal,Mozambique,AFRICA,791300192.0,Stub,31.166
Carlos Cardoso (journalist),Mozambique,AFRICA,793176334.0,Start,31.166
Afonso Dhlakama,Mozambique,AFRICA,796173553.0,C,31.166
Verónica Macamo,Mozambique,AFRICA,796753941.0,Stub,31.166
Joaquim Chissano,Mozambique,AFRICA,798412007.0,C,31.166
Mário da Graça Machungo,Mozambique,AFRICA,799063767.0,Stub,31.166
Filipe Nyusi,Mozambique,AFRICA,803133769.0,C,31.166
Armando Guebuza,Mozambique,AFRICA,803196029.0,C,31.166
Francisco Songane,Mozambique,AFRICA,805516897.0,Start,31.166
Samora Machel,Mozambique,AFRICA,805780186.0,C,31.166
José Guedes de Carvalho e Meneses,Mozambique,AFRICA,805933662.0,Stub,31.166
Aires Ali,Mozambique,AFRICA,806397404.0,Stub,31.166
Graça Machel,Mozambique,AFRICA,806567273.0,C,31.166
Daviz Simango,Mozambique,AFRICA,807216411.0,Stub,31.166
Uria Simango,Mozambique,AFRICA,807331733.0,C,31.166
Prapat Panyachatraksa,Thailand,ASIA,699197059.0,Stub,66.53399999999999
Suwat Liptapanlop,Thailand,ASIA,699197123.0,C,66.53399999999999
Sutham Sangprathum,Thailand,ASIA,699197323.0,Stub,66.53399999999999
Virachai Virameteekul,Thailand,ASIA,699197850.0,Start,66.53399999999999
Theera Wongsamut,Thailand,ASIA,699198463.0,Start,66.53399999999999
Kraisak Choonhavan,Thailand,ASIA,699198744.0,Start,66.53399999999999
Chob Yodkaew,Thailand,ASIA,699199094.0,Stub,66.53399999999999
Somsak Prissanananthakul,Thailand,ASIA,715550042.0,Start,66.53399999999999
Suthee Singhasaneh,Thailand,ASIA,721901394.0,Stub,66.53399999999999
Santi Promphat,Thailand,ASIA,737609601.0,Stub,66.53399999999999
Surawit Khonsomboon,Thailand,ASIA,739317225.0,Start,66.53399999999999
Narong Wongwan,Thailand,ASIA,748494346.0,Start,66.53399999999999
Vicharn Minchainant,Thailand,ASIA,749084558.0,C,66.53399999999999
Likhit Dhiravegin,Thailand,ASIA,754116939.0,Stub,66.53399999999999
Anudith Nakornthap,Thailand,ASIA,762206632.0,Start,66.53399999999999
Phraya Ratsadanupradit Mahitsaraphakdi,Thailand,ASIA,766915279.0,Stub,66.53399999999999
Veera Musikapong,Thailand,ASIA,767445250.0,Stub,66.53399999999999
Somchai Khunpluem,Thailand,ASIA,775255030.0,C,66.53399999999999
Yollada Suanyot,Thailand,ASIA,775974170.0,Start,66.53399999999999
Pongsapat Pongcharoen,Thailand,ASIA,776765210.0,Start,66.53399999999999
Chaovarat Chanweerakul,Thailand,ASIA,777054788.0,Start,66.53399999999999
Orapin Chaiyakan,Thailand,ASIA,779540354.0,Stub,66.53399999999999
Kalaya Sophonpanich,Thailand,ASIA,779540436.0,Stub,66.53399999999999
Sukumol Kunplome,Thailand,ASIA,779540733.0,Stub,66.53399999999999
Nahathai Thewphaingarm,Thailand,ASIA,779540826.0,Stub,66.53399999999999
Tiang Sirikhanth,Thailand,ASIA,780435236.0,Start,66.53399999999999
Abhai Chandavimol,Thailand,ASIA,782213170.0,Stub,66.53399999999999
Rosana Tositrakul,Thailand,ASIA,783640269.0,Start,66.53399999999999
Wan Muhamad Noor Matha,Thailand,ASIA,784652030.0,Start,66.53399999999999
Prasert Sapsunthorn,Thailand,ASIA,785968173.0,Start,66.53399999999999
Chumpol Silpa-archa,Thailand,ASIA,787706081.0,Start,66.53399999999999
Kantathi Suphamongkhon,Thailand,ASIA,787918719.0,Start,66.53399999999999
Suvanant Kongying,Thailand,ASIA,789745925.0,Start,66.53399999999999
Akanat Promphan,Thailand,ASIA,791359636.0,Start,66.53399999999999
Weng Tojirakarn,Thailand,ASIA,791359859.0,Start,66.53399999999999
Krasae Chanawongse,Thailand,ASIA,791557175.0,C,66.53399999999999
Charun Rattanakun Seriroengrit,Thailand,ASIA,791888323.0,Stub,66.53399999999999
Banyat Bantadtan,Thailand,ASIA,791961097.0,Start,66.53399999999999
Seng Saekhu,Thailand,ASIA,792041712.0,Start,66.53399999999999
Tawatwong na Chiang Mai,Thailand,ASIA,792077127.0,Start,66.53399999999999
Pallop Pinmanee,Thailand,ASIA,792277230.0,C,66.53399999999999
Worawi Makudi,Thailand,ASIA,792693775.0,C,66.53399999999999
Lek Nana,Thailand,ASIA,793110506.0,Start,66.53399999999999
List of female cabinet ministers of Thailand,Thailand,ASIA,793357674.0,Start,66.53399999999999
Sontaya Kunplome,Thailand,ASIA,793373557.0,Stub,66.53399999999999
Chalermkiat Vatthanangkun,Thailand,ASIA,793556687.0,Stub,66.53399999999999
Sang Phathanothai,Thailand,ASIA,793731815.0,Start,66.53399999999999
Chuwit Kamolvisit,Thailand,ASIA,794357721.0,C,66.53399999999999
Nattawut Saikua,Thailand,ASIA,794506770.0,C,66.53399999999999
Supachai Panitchpakdi,Thailand,ASIA,796217150.0,Start,66.53399999999999
Apiwan Wiriyachai,Thailand,ASIA,796995036.0,Start,66.53399999999999
Sangad Chaloryu,Thailand,ASIA,797460848.0,Stub,66.53399999999999
Charoen Suepsaeng,Thailand,ASIA,797646477.0,Stub,66.53399999999999
Jarupan Kuldiloke,Thailand,ASIA,797693104.0,Start,66.53399999999999
Surachai Danwattananusorn,Thailand,ASIA,797726537.0,Start,66.53399999999999
Watana Muangsook,Thailand,ASIA,797799061.0,Stub,66.53399999999999
Nattakorn Devakula,Thailand,ASIA,797804838.0,Start,66.53399999999999
Thanasak Patimaprakorn,Thailand,ASIA,798447876.0,C,66.53399999999999
Krong Chandawong,Thailand,ASIA,798578057.0,Stub,66.53399999999999
Mongkol Na Songkhla,Thailand,ASIA,799027985.0,Start,66.53399999999999
Kriengsak Chareonwongsak,Thailand,ASIA,799071049.0,C,66.53399999999999
Apirak Kosayodhin,Thailand,ASIA,799229500.0,C,66.53399999999999
Chalerm Yubamrung,Thailand,ASIA,799542380.0,C,66.53399999999999
Pote Sarasin,Thailand,ASIA,799552308.0,Start,66.53399999999999
Prommin Lertsuridej,Thailand,ASIA,799574155.0,C,66.53399999999999
Kobsak Sabhavasu,Thailand,ASIA,800362899.0,Stub,66.53399999999999
Chatichai Choonhavan,Thailand,ASIA,800363088.0,C,66.53399999999999
Chuan Leekpai,Thailand,ASIA,800509427.0,C,66.53399999999999
Bhichai Rattakul,Thailand,ASIA,800512702.0,Start,66.53399999999999
Somsak Kiatsuranont,Thailand,ASIA,800681527.0,Start,66.53399999999999
Ekkayuth Anchanbutr,Thailand,ASIA,801240297.0,Start,66.53399999999999
Sanoh Thienthong,Thailand,ASIA,801402535.0,B,66.53399999999999
Kittiratt Na-Ranong,Thailand,ASIA,801439557.0,C,66.53399999999999
Pongpol Adireksarn,Thailand,ASIA,802098735.0,Start,66.53399999999999
Banharn Silpa-archa,Thailand,ASIA,802255975.0,C,66.53399999999999
Thanin Kraivichien,Thailand,ASIA,802483893.0,Start,66.53399999999999
Payao Poontarat,Thailand,ASIA,802532737.0,Start,66.53399999999999
Newin Chidchob,Thailand,ASIA,803075734.0,Start,66.53399999999999
Lursakdi Sampatisiri,Thailand,ASIA,803198465.0,C,66.53399999999999
Piyasvasti Amranand,Thailand,ASIA,803306876.0,Start,66.53399999999999
Boonsanong Punyodyana,Thailand,ASIA,803589265.0,Start,66.53399999999999
Paradorn Srichaphan,Thailand,ASIA,803590415.0,C,66.53399999999999
Korn Dabbaransi,Thailand,ASIA,803745076.0,Start,66.53399999999999
Chamlong Srimuang,Thailand,ASIA,803852457.0,B,66.53399999999999
Pramarn Adireksarn,Thailand,ASIA,803852940.0,C,66.53399999999999
Thammarak Isarangkura na Ayudhaya,Thailand,ASIA,803853308.0,Stub,66.53399999999999
Bhichit Rattakul,Thailand,ASIA,803853877.0,Stub,66.53399999999999
Suthawan Sathirathai,Thailand,ASIA,804292734.0,Stub,66.53399999999999
Wannarat Channukul,Thailand,ASIA,804485620.0,Start,66.53399999999999
Plaek Phibunsongkhram,Thailand,ASIA,804545287.0,C,66.53399999999999
Somkid Jatusripitak,Thailand,ASIA,805518779.0,C,66.53399999999999
Booneua Prasertsuwan,Thailand,ASIA,805860636.0,Start,66.53399999999999
Thita Manitkul,Thailand,ASIA,805878430.0,C,66.53399999999999
Chuwit Jitsakul,Thailand,ASIA,805926991.0,Start,66.53399999999999
Abhisit Vejjajiva,Thailand,ASIA,806148761.0,GA,66.53399999999999
Luang Wichitwathakan,Thailand,ASIA,806169457.0,C,66.53399999999999
Pridi Banomyong,Thailand,ASIA,806169671.0,C,66.53399999999999
Sukhumbhand Paribatra,Thailand,ASIA,806175199.0,C,66.53399999999999
Sudarat Keyuraphan,Thailand,ASIA,806175456.0,Start,66.53399999999999
Chanut Piyaoui,Thailand,ASIA,806175512.0,C,66.53399999999999
Chirayu Isarangkun Na Ayuthaya,Thailand,ASIA,806192640.0,Start,66.53399999999999
Chitchai Wannasathit,Thailand,ASIA,806199330.0,Stub,66.53399999999999
Yaowapa Boorapolchai,Thailand,ASIA,806257334.0,Start,66.53399999999999
Suchinda Kraprayoon,Thailand,ASIA,806575166.0,C,66.53399999999999
Thaksin Shinawatra,Thailand,ASIA,806614200.0,B,66.53399999999999
Khaosai Galaxy,Thailand,ASIA,806735150.0,C,66.53399999999999
Anand Panyarachun,Thailand,ASIA,807014207.0,GA,66.53399999999999
Sitthichai Pokai-udom,Thailand,ASIA,807219047.0,Start,66.53399999999999
Yingluck Shinawatra,Thailand,ASIA,807254036.0,B,66.53399999999999
Prateep Ungsongtham Hata,Thailand,ASIA,807338548.0,C,66.53399999999999
Samak Sundaravej,Thailand,ASIA,807340515.0,GA,66.53399999999999
Borwornsak Uwanno,Thailand,ASIA,807386686.0,C,66.53399999999999
Fritz Hofmann (politician),Switzerland,EUROPE,699244801.0,Stub,8.634
Theodor Ab Yberg,Switzerland,EUROPE,703463813.0,Start,8.634
Max Binder,Switzerland,EUROPE,703925527.0,Stub,8.634
Pierre Muller,Switzerland,EUROPE,704830391.0,Stub,8.634
Peter Friederich,Switzerland,EUROPE,704987150.0,Stub,8.634
Kurt Meyer (Lucerne),Switzerland,EUROPE,705570766.0,Stub,8.634
Hans-Jürg Fehr,Switzerland,EUROPE,706240609.0,Stub,8.634
Rolf Büttiker,Switzerland,EUROPE,706345809.0,Stub,8.634
Hanspeter Seiler,Switzerland,EUROPE,706348891.0,Stub,8.634
Jean-Philippe Maitre,Switzerland,EUROPE,706822425.0,Stub,8.634
Felix Walker (Swiss politician),Switzerland,EUROPE,707140404.0,Stub,8.634
Gallus Jacob Baumgartner,Switzerland,EUROPE,708570535.0,Start,8.634
Jean-Noël Rey,Switzerland,EUROPE,708789334.0,Start,8.634
Peter Bieri (politician),Switzerland,EUROPE,709838505.0,Stub,8.634
Niklaus Dachselhofer,Switzerland,EUROPE,709969320.0,Stub,8.634
Pierre François Bellot,Switzerland,EUROPE,710282316.0,Stub,8.634
Pius Segmüller,Switzerland,EUROPE,710666365.0,Stub,8.634
Flavio Maspoli,Switzerland,EUROPE,711466343.0,Stub,8.634
Robert Cramer (Swiss politician),Switzerland,EUROPE,712834550.0,Stub,8.634
Ulrich Schlüer,Switzerland,EUROPE,712834967.0,Start,8.634
Adrian Amstutz,Switzerland,EUROPE,712886439.0,Start,8.634
André Bugnon,Switzerland,EUROPE,713008913.0,Stub,8.634
Ulrich Giezendanner,Switzerland,EUROPE,713500223.0,Start,8.634
Yann Richter,Switzerland,EUROPE,714886828.0,Stub,8.634
Bruno Hunziker,Switzerland,EUROPE,715067469.0,Start,8.634
Tilo Frey,Switzerland,EUROPE,715221232.0,Stub,8.634
Hannes Germann,Switzerland,EUROPE,715644976.0,Stub,8.634
Caspar Baader,Switzerland,EUROPE,715662306.0,Stub,8.634
Ruedi Lustenberger,Switzerland,EUROPE,715676648.0,Stub,8.634
Peter Ochs,Switzerland,EUROPE,716174219.0,Start,8.634
Kurt Fluri,Switzerland,EUROPE,717720616.0,Stub,8.634
Peter-Josef Schallberger,Switzerland,EUROPE,718100580.0,Stub,8.634
David Hess (painter),Switzerland,EUROPE,718424630.0,Start,8.634
Charles-Alexandre Steinhäuslin,Switzerland,EUROPE,718621498.0,Start,8.634
Evaristo Garbani-Nerini,Switzerland,EUROPE,719815008.0,Stub,8.634
Cédric Wermuth,Switzerland,EUROPE,720723194.0,Stub,8.634
Friedrich Huwyler,Switzerland,EUROPE,722002833.0,Stub,8.634
Antoinette Quinche,Switzerland,EUROPE,722703985.0,Stub,8.634
Gertrud Haldimann,Switzerland,EUROPE,722704470.0,Stub,8.634
Marco Borradori,Switzerland,EUROPE,723108210.0,Stub,8.634
Pierre Fatio,Switzerland,EUROPE,723565800.0,Start,8.634
Georgie Lamon,Switzerland,EUROPE,723747662.0,Stub,8.634
August Stähelin,Switzerland,EUROPE,723967575.0,Stub,8.634
Eduard Häberlin,Switzerland,EUROPE,723979678.0,Stub,8.634
Christian Sahli,Switzerland,EUROPE,723979757.0,Stub,8.634
Florian Gengel,Switzerland,EUROPE,724014779.0,Stub,8.634
Adolphe Jordan,Switzerland,EUROPE,724016053.0,Stub,8.634
Oskar Munzinger,Switzerland,EUROPE,724016140.0,Stub,8.634
Fritz Göttisheim,Switzerland,EUROPE,724016310.0,Stub,8.634
Gustav Muheim,Switzerland,EUROPE,724016358.0,Stub,8.634
Filippo Lombardi (politician),Switzerland,EUROPE,724019160.0,Stub,8.634
Paul Scherrer (politician),Switzerland,EUROPE,724044322.0,Stub,8.634
Paul Emil Usteri,Switzerland,EUROPE,724046246.0,Stub,8.634
Gottfried Kunz,Switzerland,EUROPE,724046271.0,Stub,8.634
Eugène Richard,Switzerland,EUROPE,724046294.0,Stub,8.634
Eduard Blösch,Switzerland,EUROPE,724057022.0,Stub,8.634
Friedrich Siegfried,Switzerland,EUROPE,724057168.0,Stub,8.634
Karl Karrer,Switzerland,EUROPE,724061784.0,Stub,8.634
Gottlieb Jäger,Switzerland,EUROPE,724061854.0,Stub,8.634
Melchior Römer,Switzerland,EUROPE,724073804.0,Stub,8.634
Johannes Stössel,Switzerland,EUROPE,724074282.0,Stub,8.634
Friedrich Heinrich Häberlin,Switzerland,EUROPE,724074496.0,Stub,8.634
August Suter,Switzerland,EUROPE,724078456.0,Stub,8.634
Fritz Bühlmann,Switzerland,EUROPE,724081099.0,Stub,8.634
Karl Emil Wild,Switzerland,EUROPE,724092845.0,Stub,8.634
Niklaus Niggeler,Switzerland,EUROPE,724510066.0,Stub,8.634
Jean-François Leuba,Switzerland,EUROPE,725248688.0,Stub,8.634
Otto Hunziker,Switzerland,EUROPE,726687211.0,Stub,8.634
Georg Friedrich Heilmann,Switzerland,EUROPE,728148690.0,Stub,8.634
List of Presidents of the Swiss Diet,Switzerland,EUROPE,730828062.0,Start,8.634
Léon Nicole,Switzerland,EUROPE,730875378.0,Stub,8.634
Maximilian Jaeger,Switzerland,EUROPE,731124391.0,Stub,8.634
Paul Speiser,Switzerland,EUROPE,733464779.0,Stub,8.634
Virgile Rossel,Switzerland,EUROPE,733509439.0,Start,8.634
Jules Roguin,Switzerland,EUROPE,733931731.0,Stub,8.634
Arnold Otto Aepli,Switzerland,EUROPE,733932577.0,Stub,8.634
Albert Ammann,Switzerland,EUROPE,733932605.0,Stub,8.634
Martin Birmann,Switzerland,EUROPE,733932704.0,Stub,8.634
Othmar Blumer,Switzerland,EUROPE,733932731.0,Stub,8.634
Alphonse Bory,Switzerland,EUROPE,733932743.0,Stub,8.634
Charles Friderich,Switzerland,EUROPE,733933120.0,Stub,8.634
Daniel Wirth,Switzerland,EUROPE,733933147.0,Stub,8.634
Gottlieb Ziegler,Switzerland,EUROPE,733933162.0,Stub,8.634
Carl Feer-Herzog,Switzerland,EUROPE,733933184.0,Stub,8.634
James Fazy,Switzerland,EUROPE,733933194.0,Stub,8.634
Friedrich Eggli,Switzerland,EUROPE,733933207.0,Stub,8.634
Johann Jakob Trog,Switzerland,EUROPE,733933288.0,Stub,8.634
Heinrich Gustav Schoch,Switzerland,EUROPE,733933329.0,Stub,8.634
Antoine Vessaz,Switzerland,EUROPE,733933369.0,Stub,8.634
Henri Gaspard de Schaller,Switzerland,EUROPE,733933407.0,Stub,8.634
Peter Gerber (politician),Switzerland,EUROPE,733933421.0,Stub,8.634
Henri de Torrenté,Switzerland,EUROPE,733933448.0,Stub,8.634
Johann Jakob Hohl,Switzerland,EUROPE,733933470.0,Stub,8.634
Luzius Raschein,Switzerland,EUROPE,733933497.0,Stub,8.634
Josef Hildebrand (politician),Switzerland,EUROPE,733933517.0,Stub,8.634
Rinaldo Simen,Switzerland,EUROPE,733933539.0,Stub,8.634
Aimé Humbert,Switzerland,EUROPE,733933668.0,Stub,8.634
Adam Herzog,Switzerland,EUROPE,733933683.0,Stub,8.634
Nicolaus Hermann,Switzerland,EUROPE,733933703.0,Stub,8.634
Georg Leumann,Switzerland,EUROPE,733933806.0,Stub,8.634
Alphons Koechlin,Switzerland,EUROPE,733933821.0,Stub,8.634
Armin Kellersberger,Switzerland,EUROPE,733933846.0,Stub,8.634
Emil Isler,Switzerland,EUROPE,733933865.0,Stub,8.634
Wilhelm Vigier,Switzerland,EUROPE,733934068.0,Stub,8.634
Casimir Pfyffer,Switzerland,EUROPE,733934107.0,Stub,8.634
Jakob Huldreich Bachmann,Switzerland,EUROPE,733934176.0,Stub,8.634
Joseph Stockmar,Switzerland,EUROPE,733934199.0,Stub,8.634
Rudolf Gallati,Switzerland,EUROPE,733934228.0,Stub,8.634
Arnold Robert,Switzerland,EUROPE,733934781.0,Stub,8.634
Antonio Riva (politician),Switzerland,EUROPE,733934800.0,Stub,8.634
Robert Reimann (politician),Switzerland,EUROPE,733935182.0,Stub,8.634
Karl Reichlin,Switzerland,EUROPE,733935235.0,Stub,8.634
Albert Scherb,Switzerland,EUROPE,733935298.0,Stub,8.634
Samuel Schwarz (politician),Switzerland,EUROPE,733935344.0,Stub,8.634
Abraham Stocker,Switzerland,EUROPE,733935349.0,Stub,8.634
Adrien Thélin,Switzerland,EUROPE,733935360.0,Stub,8.634
Robert Grieshaber,Switzerland,EUROPE,733935371.0,Stub,8.634
Johann Joseph Keel,Switzerland,EUROPE,733935395.0,Stub,8.634
Hermann Heller (Swiss politician),Switzerland,EUROPE,733935418.0,Stub,8.634
Clemens Iten,Switzerland,EUROPE,733935456.0,Stub,8.634
Johann Weber,Switzerland,EUROPE,733935517.0,Stub,8.634
Adalbert Wirz,Switzerland,EUROPE,733935593.0,Stub,8.634
Theodor Wirz,Switzerland,EUROPE,733935611.0,Stub,8.634
Esajas Zweifel,Switzerland,EUROPE,733935636.0,Stub,8.634
Andreas Rudolf von Planta,Switzerland,EUROPE,733935684.0,Stub,8.634
Eduard Marti,Switzerland,EUROPE,733935789.0,Stub,8.634
Erwin Kurz,Switzerland,EUROPE,733935804.0,Stub,8.634
Jakob Robert Steiger,Switzerland,EUROPE,733935868.0,Stub,8.634
Johann Matthias Hungerbühler,Switzerland,EUROPE,733935874.0,Stub,8.634
Jules Martin,Switzerland,EUROPE,733935894.0,Stub,8.634
Jules Philippin,Switzerland,EUROPE,733935909.0,Stub,8.634
Simon Kaiser,Switzerland,EUROPE,733935913.0,Stub,8.634
Henri Morel (Swiss politician),Switzerland,EUROPE,733935981.0,Stub,8.634
Georges Favon,Switzerland,EUROPE,733935992.0,Stub,8.634
Karl Zyro,Switzerland,EUROPE,733936004.0,Stub,8.634
Karl Burckhardt,Switzerland,EUROPE,733936013.0,Stub,8.634
Arnold Künzli,Switzerland,EUROPE,733936025.0,Stub,8.634
Rudolf Brunner,Switzerland,EUROPE,733936036.0,Stub,8.634
Joseph Kuntschen,Switzerland,EUROPE,733936080.0,Stub,8.634
Carl Spahn,Switzerland,EUROPE,733936085.0,Stub,8.634
Ludwig Pfyffer,Switzerland,EUROPE,735395347.0,Start,8.634
Karl Rudolf Stehlin,Switzerland,EUROPE,738234487.0,Stub,8.634
Casimir von Arx,Switzerland,EUROPE,738427705.0,Stub,8.634
Sigmund von Erlach,Switzerland,EUROPE,738911453.0,Stub,8.634
Giovanni Battista Pioda,Switzerland,EUROPE,739400678.0,Stub,8.634
Jean-Jacques Challet-Venel,Switzerland,EUROPE,739400938.0,Stub,8.634
Victor Ruffy,Switzerland,EUROPE,739401090.0,Stub,8.634
